Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Protected Method,"org.apache.karaf.shell.commands.SortAction.sort",,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,4,0,2,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.karaf.shell.commands.SortAction.sort",,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,0,12,3,8,0,6,4,1,5,10,4,6,5,5,7,1,1,,,,,0,,2,0,,,0.00,5,5,7,1
Public Class,"org.apache.karaf.shell.commands.SortTest",1,1,1,1,10,1,8,0,1,2,2,0,,0,0,,,,3,0,3,3,0,0,0,3,,37,9,28,12,20,0,,,,20,24,12,12,,,,,,1,1,1,1,,2,0,,0,0,0.00,3,3,3,3
Public Method,"org.apache.karaf.shell.commands.SortTest.testFieldIndexesDefaultSep",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,3,0,4,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.SortTest.testFieldIndexesWithSep",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,7,3,5,0,4,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.SortTest.testSort",,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,4,14,5,12,0,4,1,0,12,13,5,8,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.karaf.shell.commands.SourceAction",7,7,9,1,43,3,37,3,1,2,2,0,,0,0,,,,1,2,1,3,0,0,1,0,,56,6,44,14,26,6,,,,23,32,13,19,,,,,,7,7,9,1,,2,2,,0,0,0.14,7,7,9,1
Protected Method,"org.apache.karaf.shell.commands.SourceAction.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,4,43,3,37,8,26,3,11,8,1,21,29,10,19,7,7,9,1,1,,,,,0,,2,0,,,0.08,7,7,9,1
Public Class,"org.apache.karaf.shell.commands.TacAction",6,6,6,1,27,0,27,0,1,2,2,0,,0,0,,,,1,1,1,3,0,0,1,0,,37,2,31,9,18,4,,,,14,23,10,13,,,,,,6,6,6,1,,2,3,,0,0,0.13,6,6,6,1
Protected Method,"org.apache.karaf.shell.commands.TacAction.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,0,27,6,18,0,5,16,1,13,21,8,13,6,6,6,1,1,,,,,0,,3,0,,,0.00,6,6,6,1
Public Class,"org.apache.karaf.shell.commands.TailAction",7,7,8,1,38,3,29,5,1,3,3,0,,0,2,,,,2,4,2,4,0,1,1,0,,97,15,71,18,39,11,,,,27,45,15,30,,,,,,8,8,8,1,,2,3,,50,12,0.15,15,15,16,2
Protected Method,"org.apache.karaf.shell.commands.TailAction.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,3,34,4,22,4,8,10,1,12,20,4,16,7,7,8,1,3,,,,,0,,3,0,,,0.12,7,7,8,1
Private Method,"org.apache.karaf.shell.commands.TailAction.tail",,,,,,,,,,,,,,,,,,,,,,,,,,,7,36,4,25,3,15,7,8,72,2,9,18,4,14,8,8,8,1,0,,,,,0,,2,0,,,0.28,8,8,8,1
Public Class,"org.apache.karaf.shell.commands.WatchAction",1,1,2,1,9,0,9,0,1,4,4,0,,0,0,,,,3,4,3,5,0,0,1,2,,106,13,82,25,48,11,,,,42,60,23,37,,,,,,3,3,4,1,,2,2,,50,50,0.13,5,5,6,3
Public Class,"org.apache.karaf.shell.commands.WatchAction.WatchTask",2,2,2,1,12,0,9,2,2,2,2,0,,0,0,,,,4,6,4,4,0,0,0,4,,63,6,46,12,28,11,,,,25,35,12,23,,,,,,4,4,4,1,,1,2,,54,54,0.24,9,9,9,4
Public Constructor,"org.apache.karaf.shell.commands.WatchAction.WatchTask.WatchTask",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.WatchAction.WatchTask.abort",,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.WatchAction.WatchTask.close",,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,11,1,6,5,1,8,1,3,7,1,6,4,4,4,1,0,,,,,0,,1,0,,,0.45,4,4,4,1
Public Method,"org.apache.karaf.shell.commands.WatchAction.WatchTask.run",,,,,,,,,,,,,,,,,,,,,,,,,,,6,22,0,20,2,16,2,10,3,0,13,16,2,14,3,3,3,1,1,,,,,0,,2,0,,,0.10,3,3,3,1
Protected Method,"org.apache.karaf.shell.commands.WatchAction.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,7,21,0,21,3,16,0,12,3,0,11,16,4,12,3,3,4,1,1,,,,,0,,2,0,,,0.00,3,3,4,1
Public Method,"org.apache.karaf.shell.commands.WatchAction.getCommandProcessor",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.WatchAction.setCommandProcessor",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.apache.karaf.shell.commands.info",1,1,1,1,6,0,5,0,,,,,3,0,0,,3,,13,4,13,,0,1,0,12,,183,30,93,44,37,60,,,,46,67,43,24,,,,,,6,6,6,3,,,3,,,,0.65,19,19,19,13
Public Class,"org.apache.karaf.shell.commands.info.InfoBundleTrackerCustomizer",2,2,2,1,11,1,9,0,2,2,2,0,,0,0,,,,5,2,5,5,0,1,0,4,,77,13,52,17,31,12,,,,21,34,16,18,,,,,,6,6,6,3,,1,3,,70,70,0.23,13,13,13,7
Public Constructor,"org.apache.karaf.shell.commands.info.InfoBundleTrackerCustomizer.InfoBundleTrackerCustomizer",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.info.InfoBundleTrackerCustomizer.addingBundle",,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,1,14,4,10,3,10,3,0,6,9,4,5,3,3,3,1,1,,,,,0,,2,0,,,0.21,3,3,3,1
Private Method,"org.apache.karaf.shell.commands.info.InfoBundleTrackerCustomizer.createInfo",,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,4,22,5,16,0,9,5,1,10,15,5,10,6,6,6,3,3,,,,,2,,3,2,,,0.00,6,6,6,3
Public Method,"org.apache.karaf.shell.commands.info.InfoBundleTrackerCustomizer.modifiedBundle",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.info.InfoBundleTrackerCustomizer.removedBundle",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,3,0,1,2,0,2,4,2,2,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Interface,"org.apache.karaf.shell.commands.info.InfoProvider",0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,2,0,2,2,0,0,0,2,,7,3,4,3,0,0,,,,2,3,3,0,,,,,,0,0,0,0,,0,0,,0,0,0.00,0,0,0,0
Public Abstract Method,"org.apache.karaf.shell.commands.info.InfoProvider.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Abstract Method,"org.apache.karaf.shell.commands.info.InfoProvider.getProperties",,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Class,"org.apache.karaf.shell.commands.info.PojoInfoProvider",1,1,1,1,3,0,3,0,2,0,0,0,,0,0,,,,6,2,6,6,0,0,0,6,,29,7,22,9,6,0,,,,8,15,9,6,,,,,,1,1,1,1,,1,0,,50,50,0.00,6,6,6,6
Public Constructor,"org.apache.karaf.shell.commands.info.PojoInfoProvider.PojoInfoProvider",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.karaf.shell.commands.info.PojoInfoProvider.PojoInfoProvider",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.info.PojoInfoProvider.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.info.PojoInfoProvider.getProperties",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.info.PojoInfoProvider.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.commands.info.PojoInfoProvider.setProperties",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.apache.karaf.shell.config",2,2,2,1,12,0,10,1,,,,,14,0,9,,14,,41,27,41,,0,1,20,20,,1051,137,593,275,268,321,,,,331,441,249,192,,,,,,11,11,17,6,,,5,,,,0.54,93,93,109,58
Public Class,"org.apache.karaf.shell.config.CancelCommand",1,1,1,1,4,0,4,0,1,1,1,0,,0,0,,,,1,0,1,23,0,0,1,0,,8,2,6,2,2,0,,,,2,4,2,2,,,,,,1,1,1,1,,4,0,,0,0,0.00,1,1,1,1
Protected Method,"org.apache.karaf.shell.config.CancelCommand.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,1,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Abstract Class,"org.apache.karaf.shell.config.ConfigCommandSupport",3,3,3,1,15,0,11,3,1,1,1,6,,0,7,,,,14,2,14,22,0,1,8,5,,229,17,164,44,104,48,,,,69,115,49,66,,,,,,11,11,17,6,,3,5,,69,61,0.29,41,41,49,22
Protected Method,"org.apache.karaf.shell.config.ConfigCommandSupport.deleteStorage",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,1,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Abstract Method,"org.apache.karaf.shell.config.ConfigCommandSupport.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Protected Method,"org.apache.karaf.shell.config.ConfigCommandSupport.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,1,14,3,10,1,7,3,0,8,11,3,8,3,3,3,3,2,,,,,2,,1,2,,,0.07,3,3,3,3
Public Method,"org.apache.karaf.shell.config.ConfigCommandSupport.findConfigurationByFileName",,,,,,,,,,,,,,,,,,,,,,,,,,,11,27,0,19,6,12,8,10,6,1,7,14,7,7,6,6,7,6,6,,,,,6,,5,6,,,0.42,6,6,7,6
Protected Method,"org.apache.karaf.shell.config.ConfigCommandSupport.getConfigurationAdmin",,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,16,3,11,0,6,3,0,6,10,3,7,3,3,3,3,4,,,,,2,,2,2,,,0.00,3,3,3,3
Protected Method,"org.apache.karaf.shell.config.ConfigCommandSupport.getEditedProps",,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.config.ConfigCommandSupport.getStorage",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.karaf.shell.config.ConfigCommandSupport.parsePid",,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,3,7,0,3,2,0,5,7,3,4,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Protected Method,"org.apache.karaf.shell.config.ConfigCommandSupport.persistConfiguration",,,,,,,,,,,,,,,,,,,,,,,,,,,7,54,0,44,7,32,10,18,180,2,18,30,10,20,11,11,17,1,1,,,,,0,,3,0,,,0.23,11,11,17,1
Public Method,"org.apache.karaf.shell.config.ConfigCommandSupport.setArtifactInstallers",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.config.ConfigCommandSupport.setStorage",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.karaf.shell.config.ConfigCommandSupport.update",,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,0,7,1,4,9,2,2,0,2,4,1,3,2,2,3,1,1,,,,,0,,1,0,,,1.29,2,2,3,1
Public Method,"org.apache.karaf.shell.config.ConfigCommandSupport.updateConfiguration",,,,,,,,,,,,,,,,,,,,,,,,,,,4,21,0,13,3,8,8,7,6,1,5,9,3,6,4,4,4,1,0,,,,,0,,2,0,,,0.62,4,4,4,1
Private Method,"org.apache.karaf.shell.config.ConfigCommandSupport.updateFileInstall",,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,13,1,7,6,4,5,1,2,8,2,6,5,5,5,1,1,,,,,0,,4,0,,,0.46,5,5,5,1
Public Abstract Class,"org.apache.karaf.shell.config.ConfigPropertyCommandSupport",3,3,4,2,15,0,12,3,1,2,2,4,,0,0,,,,4,2,4,26,0,0,4,0,,71,9,44,14,22,18,,,,15,27,11,16,,,,,,5,5,6,5,,4,4,,50,50,0.41,11,11,13,7
Protected Method,"org.apache.karaf.shell.config.ConfigPropertyCommandSupport.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,14,2,9,0,5,5,1,5,9,2,7,4,4,5,1,1,,,,,0,,2,0,,,0.00,4,4,5,1
Protected Method,"org.apache.karaf.shell.config.ConfigPropertyCommandSupport.getEditedProps",,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,0,15,4,9,5,5,5,1,5,10,4,6,5,5,6,5,4,,,,,4,,4,4,,,0.33,5,5,6,5
Protected Abstract Method,"org.apache.karaf.shell.config.ConfigPropertyCommandSupport.propertyAction",,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Protected Method,"org.apache.karaf.shell.config.ConfigPropertyCommandSupport.requiresUpdate",,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,7,1,4,6,1,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,,0.86,2,2,2,1
Public Class,"org.apache.karaf.shell.config.DeleteCommand",6,6,10,4,27,1,25,1,1,3,3,0,,0,0,,,,1,4,1,23,0,0,1,0,,43,7,35,13,19,1,,,,16,23,9,14,,,,,,6,6,10,4,,4,2,,0,0,0.03,6,6,10,4
Protected Method,"org.apache.karaf.shell.config.DeleteCommand.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,8,27,1,25,4,18,1,8,10,1,12,18,4,14,6,6,10,4,4,,,,,4,,2,4,,,0.04,6,6,10,4
Public Class,"org.apache.karaf.shell.config.EditCommand",5,5,7,4,27,1,25,1,1,3,3,0,,0,0,,,,1,3,1,23,0,0,1,0,,40,6,33,12,18,1,,,,17,23,9,14,,,,,,5,5,7,4,,4,2,,0,0,0.03,5,5,7,4
Protected Method,"org.apache.karaf.shell.config.EditCommand.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,7,27,1,25,5,18,1,9,5,1,14,19,5,14,5,5,7,4,4,,,,,4,,2,4,,,0.04,5,5,7,4
Public Class,"org.apache.karaf.shell.config.EditCommandTest",1,1,1,1,18,3,13,1,1,5,5,0,,0,1,,,,3,4,3,3,0,0,1,2,,73,17,49,16,35,7,,,,36,40,14,26,,,,,,1,1,1,1,,2,0,,16,16,0.14,3,3,3,3
Protected Method,"org.apache.karaf.shell.config.EditCommandTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,5,12,2,10,0,14,1,0,10,11,2,9,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.config.EditCommandTest.testExecuteOnExistingPid",,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,3,14,3,12,2,12,1,0,10,11,3,8,1,1,1,1,0,,,,,0,,0,0,,,0.14,1,1,1,1
Public Method,"org.apache.karaf.shell.config.EditCommandTest.testExecuteOnNewPid",,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,3,14,3,12,2,14,1,0,11,12,3,9,1,1,1,1,0,,,,,0,,0,0,,,0.14,1,1,1,1
Public Class,"org.apache.karaf.shell.config.ListCommand",6,6,6,1,21,0,21,0,1,2,2,0,,0,0,,,,1,1,1,23,0,0,1,0,,27,2,25,7,14,0,,,,12,19,8,11,,,,,,6,6,6,1,,4,4,,0,0,0.00,6,6,6,1
Protected Method,"org.apache.karaf.shell.config.ListCommand.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,21,4,14,0,10,8,1,11,17,6,11,6,6,6,1,0,,,,,0,,4,0,,,0.00,6,6,6,1
Class,"org.apache.karaf.shell.config.MockCommandSession",1,1,1,1,3,0,2,0,2,1,1,0,,0,0,,,,8,1,8,8,0,0,0,8,,41,9,26,10,8,6,,,,8,17,10,7,,,,,,1,1,1,1,,1,0,,75,75,0.23,8,8,8,8
Public Method,"org.apache.karaf.shell.config.MockCommandSession.close",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"org.apache.karaf.shell.config.MockCommandSession.convert",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.karaf.shell.config.MockCommandSession.execute",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.karaf.shell.config.MockCommandSession.format",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.karaf.shell.config.MockCommandSession.get",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.config.MockCommandSession.getConsole",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.karaf.shell.config.MockCommandSession.getKeyboard",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.apache.karaf.shell.config.MockCommandSession.put",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.karaf.shell.config.PropAppendCommand",3,3,3,1,10,0,10,0,1,1,1,0,,0,0,,,,1,2,1,27,0,0,0,1,,23,3,17,8,7,3,,,,6,10,5,5,,,,,,3,3,3,1,,5,1,,0,0,0.18,3,3,3,1
Public Method,"org.apache.karaf.shell.config.PropAppendCommand.propertyAction",,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,2,7,0,3,3,0,4,7,2,5,3,3,3,1,2,,,,,0,,1,0,,,0.00,3,3,3,1
Public Class,"org.apache.karaf.shell.config.PropDelCommand",1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,1,1,1,27,0,0,0,1,,10,2,8,5,1,0,,,,2,4,3,1,,,,,,1,1,1,1,,5,0,,0,0,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.config.PropDelCommand.propertyAction",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.karaf.shell.config.PropListCommand",1,1,1,1,7,0,4,2,1,0,0,0,,0,0,,,,2,0,2,28,0,0,1,1,,20,2,13,6,4,5,,,,5,8,5,3,,,,,,2,2,2,1,,5,1,,0,0,0.38,3,3,3,2
Public Method,"org.apache.karaf.shell.config.PropListCommand.propertyAction",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,3,0,5,2,0,4,5,3,2,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Protected Method,"org.apache.karaf.shell.config.PropListCommand.requiresUpdate",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Class,"org.apache.karaf.shell.config.PropSetCommand",1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,1,2,1,27,0,0,0,1,,13,3,10,7,1,0,,,,3,5,4,1,,,,,,1,1,1,1,,5,0,,0,0,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.config.PropSetCommand.propertyAction",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.karaf.shell.config.UpdateCommand",2,2,2,1,12,1,11,0,1,2,2,0,,0,0,,,,1,1,1,23,0,0,1,0,,18,3,15,6,8,0,,,,8,11,5,6,,,,,,2,2,2,1,,4,1,,0,0,0.00,2,2,2,1
Protected Method,"org.apache.karaf.shell.config.UpdateCommand.doExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,1,11,3,8,0,5,2,0,7,9,3,6,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,"org.apache.karaf.shell.config.UpdateCommandTest",1,1,1,1,19,5,14,0,1,5,5,0,,0,1,,,,2,4,2,2,0,0,1,1,,55,16,36,13,25,3,,,,29,32,12,20,,,,,,1,1,1,1,,2,0,,12,12,0.08,2,2,2,2
Protected Method,"org.apache.karaf.shell.config.UpdateCommandTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,5,12,2,10,0,14,1,0,10,11,2,9,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.config.UpdateCommandTest.testupdateOnNewFactoryPid",,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,6,16,4,14,0,13,1,0,14,15,4,11,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.apache.karaf.shell.config.completers",3,3,3,1,12,0,10,1,,,,,2,0,2,,2,,9,4,9,,0,2,0,7,,214,24,129,60,60,61,,,,69,99,61,38,,,,,,8,8,9,6,,,6,,,,0.47,28,28,32,16
Public Class,"org.apache.karaf.shell.config.completers.ConfigurationCompleter",2,2,2,1,8,0,7,0,3,2,2,0,,0,0,,,,4,2,4,4,0,0,0,4,,48,8,34,10,18,6,,,,14,25,11,14,,,,,,4,4,4,3,,1,2,,37,37,0.18,9,9,9,6
Public Method,"org.apache.karaf.shell.config.completers.ConfigurationCompleter.complete",,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.shell.config.completers.ConfigurationCompleter.configurationEvent",,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,5,0,5,3,0,3,6,2,4,3,3,3,1,1,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.apache.karaf.shell.config.completers.ConfigurationCompleter.init",,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,2,16,3,10,0,5,4,1,7,12,4,8,4,4,4,3,4,,,,,3,,2,3,,,0.00,4,4,4,3
Public Method,"org.apache.karaf.shell.config.completers.ConfigurationCompleter.setAdmin",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.karaf.shell.config.completers.ConfigurationPropertyCompleter",3,3,4,2,15,0,12,2,2,5,5,0,,0,2,,,,5,2,5,5,0,2,0,3,,96,9,68,23,42,19,,,,28,47,23,24,,,,,,8,8,9,6,,1,6,,60,50,0.28,19,19,23,10
Public Method,"org.apache.karaf.shell.config.completers.ConfigurationPropertyCompleter.complete",,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,4,8,0,9,3,0,6,9,4,5,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1
Public Method,"org.apache.karaf.shell.config.completers.ConfigurationPropertyCompleter.getConfigAdmin",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
