project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
ant,Public Method,org.apache.tools.ant.taskdefs.optional.junit.JUnit4TestMethodAdapter.countTestCases,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert.setSource,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.Execute.WinNTCommandLauncher.exec,5.0,37.0,1.0,21.0,5.0,16.0,15.0,5.0,3.0,0.0,13.0,16.0,4.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.71,3,3,3,3,False
ant,Public Method,org.apache.tools.ant.taskdefs.MacroInstance.addTask,2.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.javacc.JJTree.setMulti,3.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.33,2,2,2,1,False
ant,Private Static Method,org.apache.tools.ant.Diagnostics.doReportParserInfo,2.0,11.0,0.0,7.0,3.0,5.0,4.0,5.0,1.0,0.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.57,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.Property.getPrefixValues,2.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.types.EnumeratedAttribute.containsValue,1.0,8.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout.getOut,3.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
ant,Method,org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool.getGenicClassName,6.0,61.0,9.0,45.0,2.0,38.0,7.0,7.0,5.0,1.0,17.0,23.0,2.0,21.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,0.16,5,5,5,4,False
