Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.equals(Object)",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,3,3,0,3,6,1,5,3,3,3,3,2,,,,,2,,1,2,,,0.00,3,3,3,3
Private Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.findClassFileSource()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,14,5,10,0,5,4,1,7,11,5,6,4,4,4,1,2,,,,,0,,2,0,,,0.00,4,4,4,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.getContents()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,19,3,14,0,6,11,1,8,15,3,12,7,7,7,6,8,,,,,8,,4,8,,,0.00,7,7,7,6
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.getFileName()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,4,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.getMainTypeName()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.67,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.getPackageName()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,4,0,2,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.getQualifiedName()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,0,26,7,20,3,13,6,1,12,18,7,11,6,6,6,6,9,,,,,9,,3,9,,,0.12,6,6,6,6
Private Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.getSourceFileName()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,0,16,4,11,0,6,5,1,7,12,4,8,5,5,5,1,2,,,,,0,,3,0,,,0.00,5,5,5,1
Public Static Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.getTopLevelType(IType)",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,27,2,21,6,15,4,11,8,1,10,15,6,9,5,5,6,1,1,,,,,0,,3,0,,,0.19,5,5,6,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.hashCode()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,2,5,0,3,3,0,6,9,3,6,3,3,3,1,1,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.locateMatchesInClassFile()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,15,110,8,89,24,72,14,22,241,2,43,59,26,33,25,23,25,7,10,,,,,8,,5,8,,,0.16,25,23,25,7
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatch.toString()",PotentialMatch.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,1,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,,0.33,2,2,2,1
Public Class,"org.eclipse.jdt.internal.core.search.matching.PotentialMatchSet",PotentialMatchSet.java,3,3,3,1,18,0,18,0,1,6,6,0,,0,0,,,,2,2,2,2,0,0,0,2,,55,2,40,13,30,13,,,,22,30,14,16,,,,,,4,4,4,1,,1,2,,0,0,0.33,7,7,7,2
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatchSet.add(PotentialMatch)",PotentialMatchSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,14,4,11,0,10,3,0,9,12,4,8,3,3,3,1,1,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.PotentialMatchSet.getPotentialMatches(IPackageFragmentRoot[])",PotentialMatchSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,0,22,6,17,0,8,6,1,11,15,7,8,4,4,4,1,0,,,,,0,,2,0,,,0.00,4,4,4,1
Public Class,"org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern",QualifiedTypeDeclarationPattern.java,8,6,8,5,30,2,25,4,1,6,6,0,,0,0,,,,6,2,6,52,0,0,1,5,,201,19,156,24,114,36,,,,71,108,19,89,,,,,,18,13,18,17,,3,3,,41,41,0.23,48,38,49,34
Public Constructor,"org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern.QualifiedTypeDeclarationPattern(char[],char[],char,int,boolean)",QualifiedTypeDeclarationPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,3,12,6,5,0,7,1,0,5,6,1,5,3,3,3,1,0,,,,,0,,0,0,,,0.00,3,3,3,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern.decodeIndexEntry(IEntryResult)",QualifiedTypeDeclarationPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,28,3,25,7,18,0,8,6,1,14,18,7,11,4,4,5,1,3,,,,,0,,2,0,,,0.00,4,4,5,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern.matchIndexEntry()",QualifiedTypeDeclarationPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,52,1,45,1,32,6,4,87,2,12,25,1,24,18,13,18,17,38,,,,,38,,3,38,,,0.13,18,13,18,17
Public Method,"org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern.matchLevel(Binding)",QualifiedTypeDeclarationPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,24,3,16,2,13,5,3,7,1,8,14,2,12,7,6,7,7,9,,,,,9,,2,9,,,0.31,7,6,7,7
Public Method,"org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern.matchesBinary(Object,Object)",QualifiedTypeDeclarationPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,29,4,20,3,16,5,6,7,1,10,16,3,13,7,6,7,7,9,,,,,9,,2,9,,,0.25,7,6,7,7
Public Method,"org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern.toString()",QualifiedTypeDeclarationPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,34,0,34,2,30,10,3,96,2,20,26,2,24,9,6,9,1,7,,,,,0,,1,0,,,0.29,9,6,9,1
Public Abstract Class,"org.eclipse.jdt.internal.core.search.matching.SearchPattern",SearchPattern.java,7,6,8,3,44,1,38,5,4,43,43,7,,9,8,,,,24,4,33,33,0,7,13,13,,1393,54,1178,153,992,192,,,,463,638,160,478,,,,,,43,35,52,18,,1,5,,95,93,0.16,234,185,260,108
Public Constructor,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.SearchPattern(int,boolean)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.acceptPath(IIndexSearchRequestor,String)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.createConstructorPattern(String,int,int,boolean)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,17,170,7,153,17,133,13,13,2098,3,69,94,18,76,32,25,36,17,46,,,,,38,,5,37,,,0.08,32,25,36,17
Private Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.createFieldPattern(String,int,int,boolean)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,16,191,7,174,18,155,19,12,6491,4,63,86,18,68,29,23,35,11,36,,,,,19,,5,18,,,0.11,29,23,35,11
Private Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.createMethodPattern(String,int,int,boolean)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,17,238,7,217,25,189,18,13,62782,5,97,132,26,106,43,35,52,18,55,,,,,42,,5,41,,,0.08,43,35,52,18
Private Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.createPackagePattern(String,int,int,boolean)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,19,1,18,2,15,0,5,4,1,8,10,2,8,4,2,4,1,3,,,,,0,,1,0,,,0.00,4,2,4,1
Public Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.createPattern(IJavaElement,int)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,19,271,0,268,25,248,10,32,54,2,76,90,26,64,35,24,35,10,54,,,,,37,,3,37,,,0.04,35,24,35,10
Public Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.createPattern(String,int,int,int,boolean)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,25,3,22,2,19,0,7,7,1,12,15,2,13,7,3,8,1,11,,,,,0,,1,0,,,0.00,7,3,8,1
Private Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.createTypePattern(String,int,int,boolean)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,14,72,4,61,8,50,11,12,148,2,31,43,8,35,15,12,17,5,16,,,,,6,,3,5,,,0.18,15,12,17,5
Private Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.createTypePattern(char[],char[],char[][],int)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,47,0,47,2,44,0,6,5,1,10,12,2,10,5,2,5,1,6,,,,,0,,1,0,,,0.00,5,2,5,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.decodeIndexEntry(IEntryResult)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.enclosingTypeNames(IType)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,27,0,22,3,18,5,8,5,1,7,10,3,7,5,3,5,5,10,,,,,10,,2,10,,,0.23,5,3,5,5
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.feedIndexRequestor(IIndexSearchRequestor,int,int[],IndexInput,IJavaSearchScope)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,10,3,6,3,5,4,1,5,9,4,5,4,4,4,1,0,,,,,0,,3,0,,,0.30,4,4,4,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.findIndexMatches(IIndex,IIndexSearchRequestor,int,IProgressMonitor,IJavaSearchScope)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,2,10,2,7,3,6,2,0,5,8,2,6,2,2,3,1,0,,,,,0,,1,0,,,0.30,2,2,3,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.findIndexMatches(IndexInput,IIndexSearchRequestor,int,IProgressMonitor,IJavaSearchScope)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22,4,12,3,9,6,7,12,1,9,15,4,11,6,6,8,1,1,,,,,0,,2,0,,,0.50,6,6,8,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.indexEntryPrefix()",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.initializePolymorphicSearch(MatchLocator,IProgressMonitor)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,2,1,0,4,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.isPolymorphicSearch()",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchCheck(AstNode,MatchingNodeSet)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,0,10,2,7,4,3,3,0,4,6,2,4,3,2,3,1,1,,,,,0,,1,0,,,0.40,3,2,3,1
Protected Abstract Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchContainer()",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,1,1,0,4,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Protected Abstract Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchIndexEntry()",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,,3.00,0,0,0,0
Public Abstract Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchLevel(AstNode,boolean)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,1,1,0,10,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,,10.00,0,0,0,0
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchLevel(Binding)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchLevelAsSubtype(ReferenceBinding,char[],char[])",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37,5,22,3,14,10,6,11,1,10,18,4,14,8,8,9,8,8,,,,,8,,3,8,,,0.45,8,8,9,8
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchLevelForType(char[],char[],TypeBinding)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0,18,4,14,8,7,3,0,5,8,3,5,5,5,5,3,2,,,,,2,,1,2,,,0.44,5,5,5,3
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchLevelForType(char[][][],ReferenceBinding)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19,0,13,1,8,7,2,5,1,6,11,2,9,5,5,5,5,5,,,,,5,,3,5,,,0.54,5,5,5,5
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchReportImportRef(ImportReference,Binding,IJavaElement,int,MatchLocator)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchReportReference(AstNode,IJavaElement,int,MatchLocator)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchesBinary(Object,Object)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchesName(char[],char[])",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,34,20,0,17,1,12,4,6,7,1,6,11,1,10,7,5,7,6,10,,,,,10,,3,10,,,0.24,7,5,7,6
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.matchesType(char[],char[],char[])",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,29,0,25,2,18,4,5,8,1,7,12,2,10,5,5,5,1,3,,,,,0,,2,0,,,0.16,5,5,5,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.toArrayName(char[],int)",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,11,3,8,3,2,3,0,9,12,4,8,3,3,3,1,1,,,,,0,,1,0,,,0.27,3,3,3,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SearchPattern.toString()",SearchPattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Class,"org.eclipse.jdt.internal.core.search.matching.SuperInterfaceReferencePattern",SuperInterfaceReferencePattern.java,3,3,4,2,15,0,13,3,1,4,4,0,,0,0,,,,5,0,5,49,0,0,1,4,,91,4,67,14,49,28,,,,37,54,16,38,,,,,,6,5,6,6,,3,3,,0,0,0.42,19,16,20,14
Public Constructor,"org.eclipse.jdt.internal.core.search.matching.SuperInterfaceReferencePattern.SuperInterfaceReferencePattern(char[],char[],int,boolean)",SuperInterfaceReferencePattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SuperInterfaceReferencePattern.matchIndexEntry()",SuperInterfaceReferencePattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,5,1,3,3,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,,0.60,1,1,2,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperInterfaceReferencePattern.matchLevel(Binding)",SuperInterfaceReferencePattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,25,1,20,5,16,5,3,6,1,13,18,6,12,6,5,6,6,8,,,,,8,,2,8,,,0.25,6,5,6,6
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperInterfaceReferencePattern.matchesBinary(Object,Object)",SuperInterfaceReferencePattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,1,15,4,10,3,5,5,1,9,14,5,9,5,5,5,5,5,,,,,5,,3,5,,,0.20,5,5,5,5
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperInterfaceReferencePattern.toString()",SuperInterfaceReferencePattern.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,22,0,22,2,19,7,3,16,1,13,17,2,15,6,4,6,1,4,,,,,0,,1,0,,,0.32,6,4,6,1
Public Class,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector",SuperTypeNamesCollector.java,4,4,4,2,26,1,23,2,2,46,46,0,,0,0,,,,11,8,11,11,0,3,4,4,,381,23,307,84,206,67,,,,133,198,80,118,,,,,,18,18,18,8,,1,7,,73,63,0.22,47,47,49,25
Public Constructor,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.SuperTypeNamesCollector(SearchPattern,char[],char[],MatchLocator,IType,IProgressMonitor)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,1,14,7,6,0,7,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor",SuperTypeNamesCollector.java,1,1,1,1,5,0,5,0,1,14,14,0,,0,0,,,,8,0,8,157,0,0,0,8,,46,0,42,13,20,8,,,,16,29,13,16,,,,,,2,2,2,1,,2,1,,0,0,0.19,12,12,12,8
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit(AnonymousLocalTypeDeclaration,BlockScope)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,3,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit(ConstructorDeclaration,ClassScope)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit(FieldDeclaration,MethodScope)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit(Initializer,MethodScope)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit(LocalTypeDeclaration,BlockScope)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,3,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit(MemberTypeDeclaration,ClassScope)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,3,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit(MethodDeclaration,ClassScope)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.TypeDeclarationVisitor.visit(TypeDeclaration,CompilationUnitScope)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,3,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.accept(IBinaryType,PackageBinding)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.accept(ISourceType[],PackageBinding)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,1,15,4,11,4,5,2,0,4,6,3,3,2,2,2,1,0,,,,,0,,1,0,,,0.27,2,2,2,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.accept(org.eclipse.jdt.internal.compiler.env.ICompilationUnit)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,4,1,5,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.17,1,1,1,1
Private Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.addToResult(char[][])",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,0,17,2,12,1,4,5,1,6,10,3,7,4,4,4,3,3,,,,,3,,2,3,,,0.06,4,4,4,3
Private Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.buildBindings(ICompilationUnit)",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,39,3,33,12,21,3,15,2,0,15,21,13,8,4,4,4,1,0,,,,,0,,1,0,,,0.09,4,4,4,1
Anonymous Class,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.buildBindings.(Anon_1)",SuperTypeNamesCollector.java,1,1,1,1,3,0,3,0,2,1,1,0,,0,0,,,,4,0,4,4,0,0,0,4,,13,0,13,0,9,0,,,,4,8,4,4,,,,,,1,1,1,1,,1,0,,0,0,0.00,4,4,4,4
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.buildBindings.(Anon_1).getContents()",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.buildBindings.(Anon_1).getFileName()",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.buildBindings.(Anon_1).getMainTypeName()",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.buildBindings.(Anon_1).getPackageName()",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.collect()",SuperTypeNamesCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,12,87,2,77,13,60,11,20,72,2,37,55,14,41,18,18,18,8,15,,,,,12,,7,10,,,0.14,18,18,18,8
