project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
ivy,Public Class,org.apache.ivy.core.settings.ConfigureTest,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,49,10,39,16,29,0,27,32,16,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,4,4,4,4,False
ivy,Public Class,org.apache.ivy.core.settings.IvyPattern,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,14,2,9,4,2,3,3,6,4,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.33,2,2,2,2,False
ivy,Public Class,org.apache.ivy.core.settings.IvySettings,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,11.0,63.0,0.0,4.0,1.0,156.0,156.0,152.0,44.0,0.0,14.0,0.0,142.0,1354,230,1022,274,588,104,462,703,274,8.0,8.0,9.0,3.0,1.0,5,98.0,95.0,0.1,238,238,250,158,False
ivy,Private Static Class,org.apache.ivy.core.settings.IvySettings.ModuleSettings,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,0.0,0.0,0.0,6.0,40,9,31,12,12,0,13,20,11,5.0,5.0,5.0,1.0,1.0,0,50.0,50.0,0.0,10,10,10,6,False
ivy,Anonymous Class,org.apache.ivy.core.settings.IvySettings.getConflictManager.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,4,1,3,0,1,2,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,1,1,False
ivy,Anonymous Class,org.apache.ivy.core.settings.IvySettings.getDefaultBranch.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,4,1,3,0,1,2,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,1,1,False
ivy,Anonymous Class,org.apache.ivy.core.settings.IvySettings.getResolveMode.(Anon_4),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,4,1,3,0,1,2,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,1,1,False
ivy,Anonymous Class,org.apache.ivy.core.settings.IvySettings.getResolverName.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,4,1,3,0,1,2,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,1,1,False
ivy,Public Class,org.apache.ivy.core.settings.IvyVariableContainerImpl,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,9.0,9.0,9.0,2.0,0.0,0.0,3.0,6.0,75,11,53,14,26,11,21,35,14,2.0,2.0,3.0,1.0,1.0,1,50.0,50.0,0.21,13,13,16,9,False
ivy,Public Class,org.apache.ivy.core.settings.OnlineXmlSettingsParserTest,1.0,1.0,1.0,1.0,11.0,0.0,9.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,4.0,71,13,49,20,37,13,33,39,20,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.27,5,5,5,5,False
ivy,Public Class,org.apache.ivy.core.settings.XmlSettingsParser,5.0,5.0,5.0,1.0,22.0,0.0,21.0,0.0,1.0,18.0,0.0,0.0,0.0,22.0,22.0,22.0,12.0,0.0,17.0,0.0,5.0,582,47,516,118,375,19,236,354,112,19.0,19.0,20.0,5.0,2.0,4,79.0,74.0,0.04,113,113,120,26,False
ivy,Private Static Class,org.apache.ivy.core.settings.XmlSettingsParser.IvyVariableContainerWrapper,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,4.0,43,7,31,10,15,5,10,19,9,3.0,3.0,4.0,1.0,1.0,2,40.0,40.0,0.16,8,8,9,5,False
