project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
lucene,Public Abstract Class,org.apache.solr.client.solrj.SolrRequest,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,2.0,6.0,8.0,0.0,0.0,10.0,10.0,10.0,3.0,0.0,0.0,0.0,10.0,79.0,9.0,36.0,18.0,10.0,34.0,15.0,23.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,61.0,61.0,0.94,7,7,7,7,False
lucene,Anonymous Class,org.apache.solr.search.function.StringIndexDocValues.getRangeScorer.(Anon_1),1.0,1.0,2.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,1.0,5.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1,1,2,1,False
lucene,Protected Class,org.apache.lucene.analysis.compound.CompoundWordTokenFilterBase.CompoundToken,2.0,2.0,2.0,1.0,19.0,2.0,13.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,28.0,4.0,17.0,7.0,10.0,7.0,10.0,13.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.41,2,2,2,1,False
lucene,Public Class,org.apache.lucene.analysis.de.TestGermanLightStemFilter,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,3.0,1.0,0.0,0.0,0.0,3.0,50.0,3.0,26.0,10.0,14.0,21.0,9.0,15.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,33.0,33.0,0.81,3,3,3,3,False
lucene,Public Class,org.apache.solr.analysis.TestICUCollationKeyFilterFactory,1.0,1.0,1.0,1.0,17.0,0.0,16.0,0.0,1.0,6.0,0.0,0.0,0.0,11.0,108.0,11.0,0.0,0.0,2.0,0.0,9.0,260.0,16.0,183.0,106.0,158.0,61.0,130.0,142.0,80.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,11,11,11,11,False
lucene,Anonymous Class,org.apache.lucene.search.ConstantScoreQuery.ConstantScorer.wrapCollector.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,22.0,3.0,18.0,0.0,14.0,1.0,4.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.06,4,4,4,4,False
lucene,Public Static Class,org.apache.lucene.benchmark.byTask.tasks.WriteLineDocTaskTest.NoTitleDocMaker,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,4.0,4.0,0.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Class,org.apache.lucene.benchmark.byTask.feeds.DemoHTMLParser,6.0,6.0,7.0,1.0,39.0,3.0,32.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,62.0,5.0,34.0,8.0,24.0,24.0,19.0,26.0,8.0,6.0,6.0,7.0,1.0,1.0,2.0,0.0,0.0,0.71,6,6,7,1,False
lucene,Public Class,org.apache.solr.search.function.LiteralValueSource,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,15.0,6.0,1.0,0.0,0.0,0.0,6.0,70.0,10.0,39.0,14.0,18.0,21.0,14.0,26.0,12.0,4.0,4.0,4.0,4.0,2.0,1.0,16.0,16.0,0.54,9,9,9,9,False
lucene,Public Class,org.apache.lucene.analysis.phonetic.TestBeiderMorseFilter,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,102.0,5.0,1.0,0.0,0.0,0.0,5.0,89.0,6.0,63.0,18.0,44.0,21.0,19.0,28.0,16.0,1.0,1.0,1.0,1.0,4.0,0.0,40.0,40.0,0.33,5,5,5,5,False
