project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
wicket,Anonymous Class,org.apache.wicket.examples.guice.HomePage.HomePage.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.guice.service.MyService,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,7.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.14,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.hangman.Game,1.0,1.0,1.0,1.0,11.0,0.0,6.0,5.0,2.0,3.0,0.0,0.0,0.0,8.0,8.0,8.0,5.0,0.0,0.0,0.0,8.0,126.0,13.0,57.0,15.0,20.0,56.0,23.0,35.0,16.0,3.0,3.0,3.0,1.0,1.0,2.0,65.0,57.0,0.98,11,11,11,8,False
wicket,Public Class,org.apache.wicket.examples.hangman.Guess,1.0,1.0,1.0,1.0,70.0,8.0,49.0,13.0,1.0,3.0,0.0,0.0,0.0,1.0,355.0,1.0,0.0,0.0,0.0,0.0,1.0,79.0,8.0,52.0,5.0,28.0,19.0,15.0,23.0,8.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.37,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.hangman.Guess.Guess.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.hangman.Guess.Guess.(Anon_2),1.0,1.0,1.0,1.0,46.0,6.0,33.0,7.0,1.0,5.0,0.0,0.0,0.0,1.0,302.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,6.0,35.0,3.0,20.0,7.0,11.0,16.0,5.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.2,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.hangman.Guess.Guess.(Anon_2).populateItem.(Anon_3),2.0,2.0,2.0,1.0,14.0,0.0,10.0,3.0,1.0,6.0,0.0,0.0,0.0,2.0,301.0,2.0,0.0,0.0,0.0,1.0,1.0,32.0,2.0,24.0,0.0,13.0,6.0,6.0,10.0,2.0,3.0,3.0,3.0,1.0,6.0,1.0,0.0,0.0,0.25,4,4,4,2,False
wicket,Public Class,org.apache.wicket.examples.hangman.HangManTest,1.0,1.0,1.0,1.0,18.0,1.0,13.0,3.0,1.0,11.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,4.0,0.0,5.0,183.0,22.0,126.0,15.0,92.0,35.0,92.0,103.0,16.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.28,11,11,11,11,False
wicket,Public Class,org.apache.wicket.examples.hangman.HangmanApplication,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,3.0,116.0,3.0,0.0,0.0,0.0,0.0,3.0,33.0,2.0,16.0,6.0,2.0,15.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.94,3,3,3,3,False
wicket,Public Class,org.apache.wicket.examples.hangman.HangmanPage,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,4.0,0.0,0.0,2.0,354.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,1.0,12.0,4.0,2.0,11.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.92,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.hangman.HangmanSession,1.0,1.0,1.0,1.0,9.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,77.0,2.0,1.0,0.0,0.0,1.0,1.0,30.0,2.0,13.0,4.0,4.0,15.0,4.0,7.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,50.0,50.0,1.15,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.hangman.Home,2.0,2.0,2.0,1.0,19.0,0.0,13.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,355.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,16.0,3.0,6.0,13.0,4.0,7.0,3.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,0.81,2,2,2,1,False
wicket,Public Class,org.apache.wicket.examples.hangman.Letter,1.0,1.0,1.0,1.0,9.0,0.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,9.0,9.0,9.0,2.0,0.0,0.0,0.0,9.0,107.0,10.0,59.0,15.0,20.0,38.0,16.0,29.0,15.0,2.0,2.0,3.0,1.0,1.0,1.0,38.0,27.0,0.64,12,12,13,9,False
wicket,Anonymous Class,org.apache.wicket.examples.hangman.Letter.getSharedImageResource.(Anon_1),2.0,2.0,2.0,1.0,11.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,11.0,2.0,6.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.09,2,2,2,1,False
wicket,Public Class,org.apache.wicket.examples.hangman.Lose,1.0,1.0,1.0,1.0,16.0,0.0,13.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,355.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,16.0,2.0,7.0,9.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.56,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.hangman.Lose.Lose.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.hangman.Win,1.0,1.0,1.0,1.0,17.0,0.0,14.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,355.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,17.0,2.0,8.0,9.0,5.0,8.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.53,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.hangman.Win.Win.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.hangman.Word,2.0,2.0,2.0,1.0,12.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,8.0,121.0,8.0,76.0,16.0,28.0,37.0,21.0,41.0,17.0,4.0,4.0,4.0,3.0,1.0,2.0,37.0,0.0,0.49,17,17,17,10,False
wicket,Public Class,org.apache.wicket.examples.hangman.WordGenerator,1.0,1.0,1.0,1.0,12.0,0.0,8.0,4.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,4.0,85.0,6.0,46.0,11.0,18.0,33.0,15.0,23.0,10.0,3.0,3.0,3.0,1.0,1.0,1.0,30.0,9.0,0.72,8,8,8,5,False
wicket,Public Class,org.apache.wicket.examples.hangman.WordGeneratorTest,1.0,1.0,1.0,1.0,11.0,0.0,8.0,3.0,1.0,4.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,74.0,7.0,45.0,14.0,22.0,22.0,24.0,32.0,16.0,3.0,3.0,3.0,1.0,2.0,1.0,60.0,60.0,0.49,7,7,7,5,False
wicket,Public Class,org.apache.wicket.examples.hellobrowser.HelloBrowser,1.0,1.0,1.0,1.0,48.0,3.0,29.0,16.0,1.0,6.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,3.0,31.0,11.0,20.0,21.0,16.0,20.0,11.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.68,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.hellobrowser.HelloBrowser.HelloBrowser.(Anon_1),2.0,2.0,2.0,1.0,22.0,0.0,19.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,21.0,6.0,16.0,3.0,12.0,14.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.14,2,2,2,1,False
wicket,Public Class,org.apache.wicket.examples.hellobrowser.HelloBrowserApplication,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,116.0,3.0,0.0,0.0,0.0,1.0,2.0,35.0,3.0,18.0,6.0,4.0,14.0,4.0,8.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.78,3,3,3,3,False
wicket,Public Class,org.apache.wicket.examples.helloworld.HelloWorld,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,6.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.33,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.helloworld.HelloWorldApplication,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,115.0,2.0,0.0,0.0,0.0,0.0,2.0,23.0,1.0,11.0,4.0,1.0,11.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.helloworld.HelloWorldTest,1.0,1.0,1.0,1.0,13.0,0.0,8.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,11.0,3.0,5.0,8.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.73,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.images.Home,1.0,1.0,1.0,1.0,20.0,2.0,12.0,5.0,1.0,4.0,0.0,0.0,1.0,4.0,356.0,4.0,0.0,2.0,0.0,0.0,2.0,114.0,15.0,66.0,18.0,35.0,33.0,27.0,37.0,18.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.5,4,4,4,4,False
wicket,Private Class,org.apache.wicket.examples.images.Home.CircleDynamicImageResource,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,46.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,1.0,13.0,4.0,3.0,5.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.38,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.examples.images.Home.getImage5Resource.(Anon_1),1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,2.0,7.0,0.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.images.Home.getOkButtonImage.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.images.ImagesApplication,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,1.0,5.0,0.0,0.0,0.0,4.0,117.0,4.0,0.0,0.0,0.0,2.0,2.0,47.0,5.0,22.0,8.0,4.0,20.0,4.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.91,4,4,4,4,False
wicket,Public Class,org.apache.wicket.examples.images.ImagesTest,1.0,1.0,1.0,1.0,11.0,0.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,9.0,3.0,3.0,8.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.89,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.kittenCaptcha.HomePage,1.0,1.0,1.0,1.0,23.0,1.0,17.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,354.0,2.0,2.0,1.0,0.0,0.0,1.0,59.0,5.0,40.0,6.0,18.0,14.0,13.0,19.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,50.0,50.0,0.35,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.examples.kittenCaptcha.HomePage.HomePage.(Anon_1),3.0,3.0,4.0,1.0,21.0,0.0,21.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,287.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,24.0,0.0,13.0,0.0,7.0,10.0,2.0,3.0,3.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,3,3,4,1,False
wicket,Public Class,org.apache.wicket.examples.kittenCaptcha.WicketApplication,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,113.0,3.0,0.0,0.0,0.0,1.0,2.0,35.0,3.0,17.0,6.0,3.0,15.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.88,3,3,3,3,False
wicket,Public Class,org.apache.wicket.examples.library.AuthenticatedWebPage,1.0,1.0,1.0,1.0,10.0,0.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,354.0,2.0,1.0,0.0,0.0,0.0,2.0,37.0,3.0,14.0,4.0,4.0,20.0,5.0,8.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,50.0,50.0,1.43,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.library.Book,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,2.0,1.0,0.0,2.0,8.0,19.0,19.0,17.0,7.0,0.0,1.0,0.0,18.0,243.0,30.0,127.0,42.0,45.0,86.0,48.0,73.0,40.0,4.0,4.0,4.0,3.0,1.0,2.0,85.0,84.0,0.68,22,22,22,21,False
wicket,Public Static Class,org.apache.wicket.examples.library.Book.WritingStyle,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,7.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.43,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.library.BookDetails,2.0,2.0,2.0,1.0,28.0,3.0,17.0,8.0,1.0,14.0,0.0,1.0,0.0,3.0,357.0,2.0,0.0,0.0,0.0,0.0,3.0,94.0,11.0,54.0,12.0,30.0,29.0,23.0,31.0,11.0,3.0,3.0,4.0,1.0,7.0,2.0,0.0,0.0,0.54,6,6,7,3,False
wicket,Public Class,org.apache.wicket.examples.library.EditBook,1.0,1.0,1.0,1.0,20.0,1.0,10.0,8.0,1.0,4.0,0.0,1.0,1.0,2.0,356.0,1.0,0.0,0.0,0.0,0.0,2.0,125.0,15.0,64.0,20.0,40.0,46.0,33.0,41.0,19.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.72,2,2,2,2,False
wicket,Public Static Class,org.apache.wicket.examples.library.EditBook.EditBookForm,1.0,1.0,1.0,1.0,31.0,4.0,18.0,9.0,1.0,18.0,0.0,0.0,0.0,2.0,356.0,2.0,0.0,0.0,0.0,0.0,2.0,73.0,9.0,40.0,15.0,30.0,24.0,26.0,29.0,12.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.6,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.examples.library.EditBook.link.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,9.0,0.0,4.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.library.Home,1.0,1.0,1.0,1.0,22.0,0.0,15.0,7.0,1.0,7.0,0.0,0.0,0.0,2.0,356.0,2.0,0.0,0.0,0.0,0.0,2.0,54.0,2.0,33.0,6.0,18.0,19.0,13.0,18.0,7.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,0.58,3,3,3,2,False
wicket,Anonymous Class,org.apache.wicket.examples.library.Home.Home.(Anon_1),1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,312.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,1.0,10.0,0.0,7.0,8.0,2.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.library.LibraryApplication,1.0,1.0,1.0,1.0,11.0,0.0,6.0,3.0,1.0,11.0,0.0,0.0,0.0,4.0,117.0,4.0,0.0,0.0,0.0,1.0,3.0,58.0,5.0,33.0,10.0,11.0,20.0,8.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.61,4,4,4,4,False
wicket,Anonymous Class,org.apache.wicket.examples.library.LibraryApplication.init.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,6.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.17,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.library.LibraryApplicationBorder,1.0,1.0,1.0,1.0,11.0,0.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,283.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,8.0,2.0,2.0,11.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.38,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.library.LibrarySession,1.0,1.0,1.0,1.0,14.0,0.0,8.0,5.0,1.0,3.0,0.0,0.0,0.0,5.0,80.0,5.0,1.0,0.0,0.0,1.0,4.0,86.0,9.0,44.0,9.0,21.0,33.0,20.0,28.0,9.0,3.0,3.0,4.0,1.0,3.0,2.0,19.0,19.0,0.75,7,7,8,5,False
wicket,Public Class,org.apache.wicket.examples.library.LibraryTest,1.0,1.0,1.0,1.0,21.0,2.0,14.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,2.0,17.0,4.0,11.0,8.0,11.0,13.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.47,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.library.SignIn,1.0,1.0,1.0,1.0,18.0,0.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,354.0,2.0,0.0,0.0,0.0,0.0,2.0,45.0,2.0,27.0,4.0,11.0,16.0,6.0,11.0,5.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.59,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.examples.library.SignIn.SignIn.(Anon_1),2.0,2.0,2.0,1.0,16.0,1.0,13.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,286.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,15.0,1.0,8.0,2.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,0.13,2,2,2,1,False
wicket,Public Class,org.apache.wicket.examples.library.User,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,47.0,5.0,21.0,7.0,5.0,21.0,6.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,50.0,1.0,4,4,4,4,False
wicket,Public Class,org.apache.wicket.examples.linkomatic.Book,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,37.0,3.0,16.0,5.0,3.0,18.0,4.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.13,3,3,3,3,False
wicket,Public Class,org.apache.wicket.examples.linkomatic.BookDetails,1.0,1.0,1.0,1.0,10.0,0.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,7.0,2.0,1.0,11.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.57,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.linkomatic.Home,1.0,1.0,1.0,1.0,27.0,2.0,18.0,6.0,1.0,19.0,0.0,0.0,0.0,6.0,358.0,6.0,2.0,0.0,0.0,0.0,6.0,237.0,28.0,140.0,33.0,76.0,72.0,50.0,70.0,32.0,1.0,1.0,1.0,1.0,6.0,0.0,66.0,66.0,0.51,6,6,6,6,False
wicket,Anonymous Class,org.apache.wicket.examples.linkomatic.Home.Home.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.linkomatic.Home.Home.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.linkomatic.Home.Home.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,9.0,0.0,4.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.examples.linkomatic.Home.Home.(Anon_4),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,9.0,0.0,4.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.examples.linkomatic.Home.Home.(Anon_5),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.linkomatic.Home.Home.(Anon_6),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Private Class,org.apache.wicket.examples.linkomatic.Home.RedirectForm,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,4.0,358.0,4.0,1.0,0.0,0.0,1.0,3.0,54.0,4.0,23.0,7.0,7.0,28.0,7.0,12.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,25.0,25.0,1.22,4,4,4,4,False
wicket,Public Class,org.apache.wicket.examples.linkomatic.LinkomaticApplication,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,115.0,2.0,0.0,0.0,0.0,1.0,1.0,30.0,3.0,15.0,5.0,4.0,12.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.8,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.linkomatic.LinkomaticTest,1.0,1.0,1.0,1.0,9.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,9.0,3.0,3.0,6.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.67,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.linkomatic.Page1,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,6.0,2.0,0.0,10.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.67,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.linkomatic.Page2,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,6.0,2.0,0.0,10.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.67,1,1,1,1,False
