project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
ant,Public Method,org.apache.tools.tar.TarEntry.getMode,2.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.types.RedirectorElement.setError,1.0,14.0,0.0,10.0,1.0,6.0,4.0,5.0,4.0,1.0,4.0,7.0,1.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.4,3,3,3,1,False
ant,Private Method,org.apache.tools.ant.taskdefs.optional.TraXLiaison.createTransformer,9.0,56.0,3.0,45.0,10.0,33.0,8.0,18.0,48.0,2.0,18.0,27.0,8.0,19.0,9.0,9.0,9.0,1.0,4.0,0.0,4.0,0.0,0.18,9,9,9,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.net.FTP.transferFiles.(for_loop_12).(Anon_2).execute,8.0,23.0,0.0,23.0,0.0,21.0,0.0,8.0,6.0,1.0,12.0,14.0,1.0,13.0,6.0,2.0,6.0,1.0,15.0,0.0,1.0,0.0,0.0,6,2,6,1,False
ant,Private Method,org.apache.tools.ant.Main.loadPropertyFiles,4.0,29.0,1.0,26.0,7.0,19.0,2.0,11.0,7.0,1.0,12.0,17.0,7.0,10.0,5.0,5.0,5.0,1.0,1.0,0.0,3.0,0.0,0.08,5,5,5,1,False
ant,Static Method,org.apache.tools.zip.ZipEncodingHelper.isUTF8,6.0,12.0,0.0,7.0,1.0,4.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.71,2,2,3,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getHaltonerror,5.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.SQLExec.Transaction.setSrc,2.0,11.0,0.0,5.0,1.0,2.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.2,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.types.selectors.FilenameSelector.toString,4.0,16.0,0.0,13.0,2.0,9.0,3.0,3.0,4.0,1.0,7.0,10.0,2.0,8.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.23,3,3,3,1,False
ant,Public Method,org.apache.tools.ant.AntClassLoader.buildFinished,0.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,False
ant,Private Constructor,org.apache.tools.ant.launch.Locator.Locator,0.0,5.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.cvslib.CvsUser.setUserid,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.IntrospectionHelper.getAttributeMethod,4.0,20.0,0.0,9.0,2.0,6.0,11.0,4.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.22,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.sos.SOS.setSosServerPath,1.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.67,1,1,1,1,False
