project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
lucene,Public Constructor,org.apache.lucene.util.junitcompat.TestSetupTeardownChaining.TestSetupTeardownChaining,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.handler.dataimport.DataImporter.getHandlerName,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Private Method,org.apache.lucene.analysis.PorterStemmer.doublec,5.0,7.0,0.0,7.0,1.0,5.0,0.0,2.0,3.0,0.0,3.0,6.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,3,3,3,3,False
lucene,Public Method,org.apache.lucene.index.IndexWriter.getMergeFactor,0.0,16.0,0.0,3.0,1.0,1.0,13.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.33,1,1,1,1,False
lucene,Public Method,org.apache.solr.search.SolrIndexSearcher.QueryCommand.getSupersetMaxDoc,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.lucene.analysis.cn.smart.hhmm.BiSegGraph.getShortPath,6.0,55.0,4.0,46.0,18.0,36.0,5.0,10.0,16.0,1.0,38.0,45.0,20.0,25.0,6.0,6.0,6.0,1.0,0.0,0.0,3.0,0.0,0.11,6,6,6,1,False
lucene,Private Method,org.apache.lucene.benchmark.byTask.feeds.DocMaker.createDocument,35.0,112.0,13.0,91.0,22.0,74.0,12.0,38.0,1728.0,3.0,62.0,78.0,24.0,54.0,18.0,18.0,21.0,5.0,5.0,4.0,4.0,3.0,0.13,18,18,21,5,False
lucene,Public Method,org.apache.solr.handler.dataimport.TestContentStreamDataSource.SolrInstance.getHomeDir,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Static Method,org.apache.solr.search.QueryUtils.makeQueryable,11.0,9.0,0.0,6.0,1.0,3.0,3.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.5,3,3,3,1,False
lucene,Public Method,org.apache.lucene.analysis.phonetic.DoubleMetaphoneFilterTest.testSize8FalseInject,1.0,5.0,0.0,5.0,3.0,3.0,0.0,2.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Abstract Method,org.apache.lucene.analysis.standard.StandardTokenizerInterface.yylength,6.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,False
lucene,Protected Method,org.apache.lucene.search.FieldDocSortedHitQueue.lessThan,9.0,42.0,2.0,29.0,7.0,23.0,11.0,7.0,22.0,1.0,16.0,24.0,8.0,16.0,9.0,9.0,10.0,1.0,5.0,0.0,3.0,0.0,0.38,9,9,10,1,False
lucene,Public Method,org.apache.solr.handler.clustering.carrot2.CarrotClusteringEngineTest.testCarrotAttributePassing,2.0,7.0,0.0,7.0,2.0,5.0,0.0,6.0,1.0,0.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Constructor,org.apache.lucene.search.WildcardTermEnum.WildcardTermEnum,9.0,27.0,2.0,19.0,5.0,15.0,6.0,16.0,3.0,0.0,13.0,16.0,5.0,11.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.32,4,4,4,1,False
lucene,Public Method,org.apache.lucene.analysis.TokenStream.reset,114.0,11.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1,1,1,1,False
lucene,Private Method,org.apache.lucene.analysis.nl.DutchStemmer.isValidSEnding,3.0,6.0,0.0,6.0,2.0,4.0,0.0,3.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2,3,1,False
lucene,Public Method,org.apache.lucene.queryParser.TestAttributes.testAttributes,24.0,192.0,31.0,161.0,42.0,155.0,0.0,41.0,1.0,0.0,104.0,108.0,33.0,75.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.lucene.analysis.CharArrayMap.EntryIterator.currentValue,4.0,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,1,1,1,1,False
lucene,Protected Method,org.apache.lucene.index.UpgradeIndexMergePolicy.shouldUpgradeSegment,3.0,8.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
lucene,Public Method,org.apache.lucene.analysis.icu.TestICUFoldingFilter.(Anon_1).createComponents,2.0,4.0,0.0,4.0,1.0,3.0,0.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.internal.csv.writer.CSVField.overrideFill,2.0,7.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,1,1,1,1,False
lucene,Public Method,org.apache.lucene.search.vectorhighlight.FieldQuery.searchPhrase,6.0,11.0,0.0,5.0,2.0,3.0,6.0,3.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.2,2,2,2,1,False
lucene,Protected Method,org.apache.solr.servlet.CacheHeaderTestBase.checkResponseBody,8.0,27.0,0.0,27.0,3.0,21.0,0.0,7.0,10.0,1.0,10.0,14.0,2.0,12.0,6.0,4.0,10.0,1.0,6.0,0.0,2.0,0.0,0.0,6,4,10,1,False
lucene,Public Method,org.apache.solr.handler.admin.SolrInfoMBeanHandler.getSourceId,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.lucene.index.BalancedSegmentMergePolicy.MergePolicyParams.isUseCompoundFile,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Protected Method,org.apache.lucene.analysis.pt.TestPortugueseStemFilter.(Anon_1).createComponents,2.0,6.0,0.0,6.0,2.0,5.0,0.0,5.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.update.processor.URLClassifyProcessor.processAdd,12.0,27.0,0.0,27.0,4.0,20.0,0.0,17.0,8.0,1.0,13.0,19.0,4.0,15.0,9.0,9.0,9.0,1.0,3.0,0.0,4.0,0.0,0.0,9,9,9,1,False
lucene,Public Method,org.apache.lucene.util.FixedBitSet.length,13.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.client.solrj.SolrQuery.getTerms,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Static Method,org.apache.lucene.facet.taxonomy.writercache.cl2o.CollisionMap.indexFor,8.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.analysis.TrieTokenizer.close,1.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.lucene.util.SlowRAMDirectory.SlowIndexInput.clone,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.client.solrj.response.SpellCheckResponse.Suggestion.getToken,3.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.handler.component.SpellCheckComponentTest.testExtendedResultsCount,5.0,10.0,1.0,9.0,1.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Constructor,org.apache.lucene.facet.taxonomy.directory.TestIndexClose.LeakChecker.InstrumentedTaxonomyReader.InstrumentedTaxonomyReader,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.analysis.StandardFilterFactory.init,1.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Method,org.apache.solr.client.solrj.response.DocumentAnalysisResponse.getDocumentAnalysesCount,2.0,8.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
lucene,Public Static Method,org.apache.lucene.analysis.cn.smart.Utility.compareArray,9.0,54.0,2.0,37.0,3.0,28.0,15.0,1.0,14.0,1.0,12.0,22.0,2.0,20.0,10.0,10.0,13.0,9.0,11.0,11.0,3.0,11.0,0.41,10,10,13,9,False
lucene,Private Method,org.apache.lucene.facet.taxonomy.directory.DirectoryTaxonomyReader.getLabel,8.0,48.0,3.0,25.0,4.0,17.0,20.0,11.0,3.0,0.0,11.0,17.0,4.0,13.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,0.8,3,3,4,3,False
lucene,Public Method,org.apache.lucene.analysis.fr.TestFrenchAnalyzer.testRandomStrings,3.0,4.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,1,1,1,1,False
lucene,Private Method,org.apache.lucene.index.SegmentReader.checkDeletedCounts,4.0,15.0,4.0,9.0,2.0,7.0,2.0,5.0,1.0,0.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.22,1,1,1,1,False
lucene,Public Method,org.apache.solr.handler.dataimport.LineEntityProcessor.destroy,1.0,7.0,0.0,7.0,1.0,4.0,0.0,3.0,2.0,0.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,1,False
lucene,Public Method,org.apache.solr.client.solrj.response.DocumentAnalysisResponse.FieldAnalysis.getValueCount,2.0,8.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1,1,1,1,False
