project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
xerces,Public Method,DesignDoc.printConstructorComment,3.0,30.0,0.0,30.0,3.0,21.0,1.0,8.0,24.0,1.0,14.0,21.0,3.0,18.0,7.0,7.0,7.0,1.0,1.0,0.0,3.0,0.0,0.03,7,7,7,1,False
xerces,Public Method,DesignDoc.printConstructors,3.0,13.0,0.0,13.0,2.0,9.0,3.0,5.0,3.0,0.0,7.0,10.0,2.0,8.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.23,3,3,3,1,False
xerces,Public Method,DesignDoc.printCopyright,3.0,59.0,0.0,59.0,1.0,57.0,4.0,2.0,1.0,0.0,57.0,58.0,1.0,57.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07,1,1,1,1,False
xerces,Public Method,DesignDoc.printField,3.0,10.0,0.0,10.0,1.0,8.0,0.0,8.0,1.0,0.0,8.0,9.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
xerces,Public Method,DesignDoc.printFieldComment,3.0,6.0,0.0,6.0,1.0,4.0,1.0,3.0,1.0,0.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17,1,1,1,1,False
xerces,Public Method,DesignDoc.printFields,3.0,13.0,0.0,13.0,2.0,9.0,3.0,5.0,3.0,0.0,7.0,10.0,2.0,8.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.23,3,3,3,1,False
xerces,Public Method,DesignDoc.printImplementedMethods,3.0,22.0,0.0,22.0,6.0,17.0,3.0,10.0,4.0,1.0,14.0,18.0,6.0,12.0,4.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,0.14,4,4,4,1,False
xerces,Public Method,DesignDoc.printInterfaceFooter,3.0,4.0,0.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,1,1,1,1,False
xerces,Public Method,DesignDoc.printInterfaceHeader,3.0,53.0,0.0,19.0,5.0,16.0,34.0,10.0,2.0,0.0,15.0,17.0,5.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.79,2,2,2,1,False
xerces,Public Method,DesignDoc.printMethod,5.0,76.0,0.0,63.0,11.0,51.0,14.0,16.0,72.0,2.0,41.0,50.0,11.0,39.0,10.0,10.0,10.0,1.0,2.0,0.0,3.0,0.0,0.22,10,10,10,1,False
