Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\HadoopVersionAnnotation.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,5,5,0,5,,5,0,0,0,,57,7,11,10,0,39,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,,3.55,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\conf\Configurable.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,29,4,5,4,0,20,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,4.00,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\conf\Configuration.java",2,2,2,1,11,0,8,2,,,,,1,1,3,45,,45,44,6,45,,0,7,0,38,,646,72,431,137,271,152,,,,225,334,137,197,,,,,,22,22,24,8,,,4,,,,0.35,110,110,115,77
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\conf\Configured.java",1,1,1,1,3,0,3,0,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,41,7,13,6,3,21,,,,5,9,6,3,,,,,,1,1,1,1,,,0,,,,1.62,3,3,3,3
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\AlreadyBeingCreatedException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,14,2,7,4,1,5,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,,0.71,1,1,1,1
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\Block.java",1,1,1,1,5,0,4,1,,,,,2,1,0,15,,15,14,2,15,,0,0,0,15,,141,16,79,25,38,47,,,,35,55,25,30,,,,,,3,3,3,3,,,1,,,,0.59,19,19,19,17
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\BlockCommand.java",1,1,1,1,7,0,6,1,,,,,2,0,0,9,,9,9,3,9,,0,0,0,9,,123,14,71,16,39,39,,,,47,63,22,41,,,,,,4,4,4,1,,,2,,,,0.55,15,15,15,9
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\ClientProtocol.java",0,0,0,0,0,0,0,0,,,,,1,0,1,0,,22,22,0,22,,0,0,0,22,,303,24,37,36,1,243,,,,26,27,27,0,,,,,,0,0,0,0,,,0,,,,6.57,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DFSAdmin.java",4,4,4,3,30,1,23,6,,,,,1,1,0,6,,6,5,0,6,,0,0,0,6,,223,17,146,29,110,60,,,,76,103,28,75,,,,,,13,13,13,8,,,2,,,,0.41,29,29,29,18
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DFSClient.java",3,3,3,1,18,0,14,3,,,,,6,0,4,59,,59,59,40,59,,2,13,0,44,,1291,102,914,233,594,275,,,,446,642,209,433,,,,,,12,12,13,5,,,5,,,,0.30,188,188,199,85
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DFSFileInfo.java",1,1,1,1,6,0,4,1,,,,,2,0,0,13,,13,13,6,13,,0,0,0,13,,139,17,73,24,35,50,,,,40,55,24,31,,,,,,2,2,2,1,,,1,,,,0.68,14,14,14,13
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DFSShell.java",4,4,5,1,24,0,17,6,,,,,1,3,0,30,,30,27,1,30,,9,9,0,12,,804,51,521,90,382,232,,,,253,378,98,280,,,,,,32,32,43,10,,,3,,,,0.45,133,133,162,39
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DFSck.java",3,3,3,1,13,0,11,2,,,,,1,1,1,5,,5,4,0,5,,1,1,0,3,,130,9,71,30,43,51,,,,51,69,31,38,,,,,,11,11,11,4,,,2,,,,0.72,16,16,16,8
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DataNode.java",3,3,3,1,24,0,18,5,,,,,6,7,5,39,,39,32,28,39,,13,6,0,20,,1126,79,779,174,559,275,,,,393,547,172,375,,,,,,31,31,31,7,,,8,,,,0.35,145,142,150,52
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DataStorage.java",2,2,2,1,10,0,6,3,,,,,1,0,2,15,,15,15,7,15,,0,5,0,10,,216,28,119,44,68,72,,,,75,106,48,58,,,,,,8,8,8,1,,,3,,,,0.61,30,30,30,15
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DatanodeDescriptor.java",1,1,1,1,5,0,4,0,,,,,1,0,0,10,,10,10,2,10,,10,0,0,0,,98,13,49,18,21,36,,,,24,36,16,20,,,,,,2,2,2,1,,,1,,,,0.73,11,11,11,10
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DatanodeID.java",1,1,1,1,7,0,3,3,,,,,1,0,0,14,,14,14,3,14,,1,0,0,13,,138,18,66,25,26,57,,,,32,48,25,23,,,,,,2,2,2,1,,,1,,,,0.86,15,15,16,14
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DatanodeInfo.java",1,1,1,1,5,0,4,0,,,,,2,0,0,11,,11,11,4,11,,3,0,0,8,,118,14,69,29,40,36,,,,50,62,29,33,,,,,,1,1,1,1,,,0,,,,0.52,11,11,11,11
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DatanodeProtocol.java",1,1,1,1,0,0,0,0,,,,,2,0,3,2,,5,7,5,7,,0,0,0,7,,101,9,26,25,3,72,,,,12,13,13,0,,,,,,1,1,1,1,,,0,,,,2.77,2,2,2,2
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DatanodeRegistration.java",1,1,1,1,6,0,4,2,,,,,2,0,0,7,,7,7,2,7,,0,0,0,7,,82,10,47,22,17,28,,,,24,32,18,14,,,,,,1,1,1,1,,,0,,,,0.60,7,7,7,7
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DfsPath.java",1,1,1,1,3,0,3,0,,,,,1,0,0,7,,7,7,1,7,,0,0,0,7,,54,5,27,11,8,22,,,,11,19,11,8,,,,,,1,1,1,1,,,0,,,,0.81,7,7,7,7
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\DistributedFileSystem.java",1,1,1,1,4,0,4,0,,,,,1,0,0,38,,38,38,4,38,,1,2,0,35,,268,48,169,68,64,51,,,,69,115,58,57,,,,,,3,3,3,1,,,2,,,,0.30,46,46,46,38
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\FSConstants.java",1,1,1,1,0,0,0,0,,,,,2,0,64,2,,0,2,3,2,,0,0,0,2,,129,15,69,68,64,45,,,,67,68,68,0,,,,,,1,1,1,1,,,0,,,,0.65,2,2,2,2
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\FSDataset.java",2,2,2,1,10,0,8,1,,,,,4,0,1,42,,42,42,18,42,,24,0,0,18,,552,61,381,103,216,110,,,,203,309,122,187,,,,,,9,9,9,4,,,4,,,,0.29,99,99,103,47
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\FSDirectory.java",2,2,2,1,14,0,10,3,,,,,2,0,0,45,,45,45,13,45,,28,0,0,17,,749,63,503,119,321,188,,,,235,354,123,231,,,,,,7,7,9,5,,,4,,,,0.37,109,109,121,68
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\FSEditLog.java",2,2,2,1,17,0,13,3,,,,,1,3,7,19,,19,16,3,19,,19,0,0,0,,397,27,286,78,193,90,,,,158,210,83,127,,,,,,25,19,25,4,,,6,,,,0.31,56,50,56,24
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\FSImage.java",4,4,5,1,30,1,22,7,,,,,1,1,4,9,,9,8,2,9,,8,1,0,0,,336,24,225,79,159,91,,,,150,196,85,111,,,,,,20,20,25,1,,,5,,,,0.40,43,43,52,9
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\FSNamesystem.java",3,3,3,1,19,0,13,5,,,,,8,2,4,108,,108,106,48,108,,31,14,0,63,,2547,187,1586,382,1077,796,,,,758,1091,361,730,,,,,,16,16,29,13,,,5,,,,0.50,328,328,367,167
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\IncorrectVersionException.java",2,2,2,1,5,0,5,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,19,4,9,4,3,6,,,,3,5,4,1,,,,,,2,2,2,1,,,0,,,,0.67,2,2,2,1
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\JspHelper.java",3,3,4,1,20,1,19,0,,,,,2,0,12,12,,12,12,2,12,,0,0,0,12,,248,20,204,66,140,25,,,,111,150,54,96,,,,,,11,9,11,5,,,3,,,,0.12,47,43,48,16
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\LeaseExpiredException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,13,2,7,4,1,4,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,,0.57,1,1,1,1
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\LocatedBlock.java",1,1,1,1,5,0,4,1,,,,,2,0,0,7,,7,7,2,7,,1,0,0,6,,90,11,45,14,22,35,,,,26,36,16,20,,,,,,2,2,2,1,,,1,,,,0.78,9,9,9,7
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\NameNode.java",1,1,1,1,10,0,7,2,,,,,2,4,2,45,,45,41,10,45,,6,2,0,37,,593,59,369,121,215,169,,,,175,257,106,151,,,,,,7,7,8,4,,,5,,,,0.46,83,81,86,54
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\NamenodeFsck.java",3,3,3,1,14,0,12,1,,,,,2,0,4,31,,31,31,23,31,,0,5,0,26,,593,43,443,124,299,108,,,,263,367,124,243,,,,,,21,19,23,7,,,5,,,,0.24,106,104,110,42
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\NotReplicatedYetException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,13,2,7,4,1,4,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,,0.57,1,1,1,1
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\SafeModeException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,17,4,7,4,1,6,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,,0.86,1,1,1,1
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\StreamFile.java",3,3,4,1,27,0,27,0,,,,,1,0,3,1,,1,1,1,1,,0,0,0,1,,70,4,49,26,25,17,,,,32,38,24,14,,,,,,3,3,4,1,,,2,,,,0.35,3,3,4,1
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\dfs\UnregisteredDatanodeException.java",1,1,1,1,5,0,5,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,25,5,14,6,5,6,,,,4,7,5,2,,,,,,1,1,1,1,,,0,,,,0.43,2,2,2,2
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\filecache\DistributedCache.java",2,2,2,1,17,0,11,5,,,,,2,27,2,27,,27,0,4,27,,0,7,0,20,,572,42,332,108,209,198,,,,157,235,101,134,,,,,,17,17,18,15,,,6,,,,0.60,74,74,76,47
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\ChecksumException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,28,3,7,4,1,18,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,,2.57,1,1,1,1
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\DF.java",1,1,1,1,6,0,6,0,,,,,1,1,1,14,,14,13,9,14,,0,3,0,11,,153,25,108,36,57,25,,,,57,77,35,42,,,,,,4,4,4,1,,,2,,,,0.23,20,20,20,14
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\FSDataInputStream.java",1,1,1,1,7,0,6,0,,,,,4,0,3,31,,31,31,7,31,,0,2,0,29,,315,51,235,86,121,37,,,,106,158,69,89,,,,,,6,6,6,1,,,3,,,,0.16,50,50,52,31
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\FSDataOutputStream.java",1,1,1,1,6,0,6,0,,,,,4,0,1,16,,16,16,5,16,,0,3,0,13,,180,29,125,57,50,28,,,,46,70,36,34,,,,,,4,4,4,1,,,2,,,,0.22,21,21,21,16
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\FSError.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,1,,1,0,0,0,,27,2,6,3,1,19,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,,3.17,1,1,1,1
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\FSInputStream.java",1,1,1,1,9,0,9,0,,,,,1,0,0,3,,5,5,0,5,,0,0,0,5,,73,6,36,16,16,31,,,,15,23,12,11,,,,,,3,3,3,1,,,2,,,,0.86,5,5,5,3
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\FSOutputStream.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,32,2,5,4,0,25,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,5.00,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\FileSystem.java",2,2,2,1,13,0,8,4,,,,,3,5,6,38,,65,60,3,65,,5,3,1,56,,789,91,367,141,191,334,,,,174,252,114,138,,,,,,16,16,22,3,,,3,,,,0.91,76,76,86,40
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\FileUtil.java",4,4,4,2,23,0,20,2,,,,,1,12,0,12,,12,0,0,12,,0,4,0,8,,328,28,249,59,156,51,,,,102,165,50,115,,,,,,6,6,6,6,,,6,,,,0.20,54,54,54,30
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\LocalFileSystem.java",1,1,1,1,6,0,5,0,,,,,3,0,0,47,,47,47,7,47,,0,0,0,47,,419,60,288,103,151,82,,,,128,205,91,114,,,,,,5,5,6,4,,,3,,,,0.28,72,72,78,50
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\Path.java",2,2,3,1,11,0,9,1,,,,,1,0,2,16,,16,16,4,16,,0,2,0,14,,239,32,167,39,103,54,,,,89,131,45,86,,,,,,10,10,11,1,,,5,,,,0.32,44,44,49,16
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\PathFilter.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,32,3,4,3,0,25,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,,6.25,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\PositionedReadable.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,47,4,10,9,0,33,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,,3.30,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\fs\Seekable.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,30,2,5,4,0,23,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,4.60,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\ArrayFile.java",1,1,1,1,4,0,3,1,,,,,3,0,0,9,,9,9,2,9,,0,0,1,8,,94,16,48,26,13,33,,,,19,31,20,11,,,,,,2,2,2,1,,,0,,,,0.69,10,10,10,9
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\ArrayWritable.java",1,1,1,1,4,0,4,0,,,,,1,0,0,12,,12,12,2,12,,0,0,0,12,,97,17,62,21,29,22,,,,38,57,26,31,,,,,,2,2,2,1,,,1,,,,0.35,18,18,18,12
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\BooleanWritable.java",1,1,1,1,5,0,3,1,,,,,2,0,0,11,,11,11,1,11,,0,0,0,11,,109,18,50,23,18,41,,,,21,34,21,13,,,,,,5,5,5,1,,,1,,,,0.82,19,19,19,11
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\BytesWritable.java",1,1,1,1,7,0,4,3,,,,,2,0,0,14,,14,14,2,14,,0,0,0,14,,168,19,80,28,34,71,,,,34,55,26,29,,,,,,4,4,4,1,,,2,,,,0.89,19,19,19,14
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\Closeable.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,30,4,5,4,0,21,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,4.20,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\CompressedWritable.java",1,1,1,1,8,0,7,0,,,,,1,0,0,4,,6,6,1,6,,0,0,3,3,,85,10,48,27,19,27,,,,29,37,24,13,,,,,,3,3,3,1,,,2,,,,0.56,7,7,7,4
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\DataInputBuffer.java",1,1,1,1,3,0,2,0,,,,,2,0,0,10,,10,10,1,10,,0,1,0,9,,89,15,33,15,14,41,,,,17,29,15,14,,,,,,1,1,1,1,,,0,,,,1.24,10,10,10,10
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\DataOutputBuffer.java",1,1,1,1,3,0,3,0,,,,,2,0,0,10,,10,10,1,10,,0,1,0,9,,93,12,37,17,19,44,,,,21,34,17,17,,,,,,2,2,2,1,,,1,,,,1.19,11,11,11,10
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\FloatWritable.java",1,1,1,1,3,0,3,0,,,,,2,0,0,12,,12,12,1,12,,0,0,0,12,,87,18,46,24,19,24,,,,21,36,22,14,,,,,,3,3,3,1,,,1,,,,0.52,17,17,17,12
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\GenericWritable.java",2,2,2,1,10,0,8,2,,,,,1,0,1,4,,5,5,2,5,,0,0,1,4,,109,11,44,16,25,54,,,,26,35,17,18,,,,,,3,3,3,3,,,2,,,,1.23,8,8,9,6
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\IntWritable.java",1,1,1,1,3,0,3,0,,,,,2,0,0,12,,12,12,1,12,,0,0,0,12,,86,17,46,24,19,24,,,,21,36,22,14,,,,,,3,3,3,1,,,1,,,,0.52,17,17,17,12
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\LongWritable.java",1,1,1,1,3,0,3,0,,,,,3,0,0,14,,14,14,1,14,,0,0,0,14,,97,19,54,27,21,25,,,,23,41,25,16,,,,,,3,3,3,1,,,1,,,,0.46,19,19,19,14
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\MD5Hash.java",1,1,1,1,5,0,5,0,,,,,2,6,3,21,,21,15,1,21,,0,1,0,20,,201,30,130,46,66,43,,,,62,96,45,51,,,,,,4,4,7,4,,,1,,,,0.33,30,30,33,24
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\MapFile.java",2,2,2,1,13,1,10,2,,,,,3,4,2,29,,29,25,22,29,,0,3,1,25,,525,81,344,137,220,127,,,,176,246,109,137,,,,,,12,12,12,6,,,4,,,,0.37,67,67,72,39
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\NullWritable.java",1,1,1,1,1,0,1,0,,,,,1,1,1,4,,4,3,0,4,,0,1,0,3,,36,8,9,8,2,20,,,,4,9,8,1,,,,,,1,1,1,1,,,0,,,,2.22,4,4,4,4
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\ObjectWritable.java",3,3,3,1,11,1,9,2,,,,,2,3,1,17,,17,14,4,17,,0,0,0,17,,255,40,186,42,125,61,,,,94,150,39,111,,,,,,20,20,20,1,,,2,,,,0.33,54,54,54,17
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\SequenceFile.java",2,2,2,1,13,1,9,3,,,,,16,8,8,140,,145,139,105,147,,20,31,1,95,,2354,336,1560,525,1007,540,,,,848,1168,425,743,,,,,,12,12,14,7,,,4,,,,0.35,311,311,336,177
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\SetFile.java",1,1,1,1,5,0,4,1,,,,,3,0,0,11,,11,11,0,11,,0,0,1,10,,108,18,55,28,14,36,,,,17,32,19,13,,,,,,2,2,2,1,,,1,,,,0.65,12,12,12,11
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\Text.java",2,2,2,1,12,0,8,3,,,,,2,13,9,35,,35,22,2,35,,0,2,0,33,,581,58,362,120,234,176,,,,179,259,94,165,,,,,,19,14,27,8,,,5,,,,0.49,86,76,97,58
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\TwoDArrayWritable.java",2,2,2,1,7,0,7,0,,,,,1,0,0,7,,7,7,2,7,,0,0,0,7,,91,12,59,17,32,24,,,,43,60,25,35,,,,,,6,6,6,1,,,3,,,,0.41,17,17,17,7
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\UTF8.java",1,1,2,1,9,0,8,1,,,,,2,7,4,22,,22,15,2,22,,0,3,0,19,,287,38,199,58,124,60,,,,95,144,55,89,,,,,,5,5,6,3,,,2,,,,0.30,43,43,48,24
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\VersionMismatchException.java",1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,2,2,2,,0,0,0,2,,41,6,14,7,4,21,,,,7,10,7,3,,,,,,1,1,1,1,,,0,,,,1.50,2,2,2,2
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\VersionedWritable.java",1,1,1,1,4,0,4,1,,,,,1,0,0,2,,3,3,0,3,,0,0,0,3,,52,8,15,9,4,31,,,,8,12,9,3,,,,,,2,2,2,1,,,1,,,,2.07,3,3,3,2
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\Writable.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,43,4,8,7,0,31,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,,3.88,0,0,0,0
File,"D:\Christiano\Documentos\dissertação\metrics_extraction_utilities\softwares\hadoop\src\java\org\apache\hadoop\io\WritableComparable.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,26,2,3,2,0,21,,,,1,2,2,0,,,,,,0,0,0,0,,,0,,,,7.00,0,0,0,0
